0.01 0.01 2.09567
0.01 0.0426667 1.97457
0.01 0.0753333 1.78441
0.01 0.108 1.62902
0.01 0.140667 1.51426
0.01 0.173333 1.38369
0.01 0.206 1.25044
0.01 0.238667 1.18108
0.01 0.271333 1.18613
0.01 0.304 1.22528
0.01 0.336667 1.28115
0.01 0.369333 1.34998
0.01 0.402 1.38909
0.01 0.434667 1.34102
0.01 0.467333 1.22107
0.01 0.5 1.12418
0.01 0.532667 1.11099
0.01 0.565333 1.15363
0.01 0.598 1.19012
0.01 0.630667 1.15639
0.01 0.663333 1.01834
0.01 0.696 0.806182
0.01 0.728667 0.576462
0.01 0.761333 0.369902
0.01 0.794 0.214172
0.01 0.826667 0.123852
0.01 0.859333 0.0892789
0.01 0.892 0.0777003
0.01 0.924667 0.0612314
0.01 0.957333 0.040087
0.01 0.99 0.0277041
0.0426667 0.01 1.83268
0.0426667 0.0426667 1.73967
0.0426667 0.0753333 1.59546
0.0426667 0.108 1.48447
0.0426667 0.140667 1.41229
0.0426667 0.173333 1.32897
0.0426667 0.206 1.23617
0.0426667 0.238667 1.18186
0.0426667 0.271333 1.18
0.0426667 0.304 1.20911
0.0426667 0.336667 1.25827
0.0426667 0.369333 1.32133
0.0426667 0.402 1.3621
0.0426667 0.434667 1.33216
0.0426667 0.467333 1.24041
0.0426667 0.5 1.16423
0.0426667 0.532667 1.15873
0.0426667 0.565333 1.20654
0.0426667 0.598 1.25729
0.0426667 0.630667 1.25316
0.0426667 0.663333 1.15249
0.0426667 0.696 0.962844
0.0426667 0.728667 0.725353
0.0426667 0.761333 0.48675
0.0426667 0.794 0.291379
0.0426667 0.826667 0.167762
0.0426667 0.859333 0.113128
0.0426667 0.892 0.0941763
0.0426667 0.924667 0.0770029
0.0426667 0.957333 0.0559625
0.0426667 0.99 0.0431575
0.0753333 0.01 1.41614
0.0753333 0.0426667 1.36992
0.0753333 0.0753333 1.30294
0.0753333 0.108 1.26857
0.0753333 0.140667 1.27167
0.0753333 0.173333 1.26661
0.0753333 0.206 1.22922
0.0753333 0.238667 1.18241
0.0753333 0.271333 1.15924
0.0753333 0.304 1.17378
0.0753333 0.336667 1.21916
0.0753333 0.369333 1.27792
0.0753333 0.402 1.32349
0.0753333 0.434667 1.32373
0.0753333 0.467333 1.27634
0.0753333 0.5 1.22869
0.0753333 0.532667 1.22887
0.0753333 0.565333 1.27954
0.0753333 0.598 1.34847
0.0753333 0.630667 1.38632
0.0753333 0.663333 1.34172
0.0753333 0.696 1.18928
0.0753333 0.728667 0.945228
0.0753333 0.761333 0.662967
0.0753333 0.794 0.411335
0.0753333 0.826667 0.241088
0.0753333 0.859333 0.159798
0.0753333 0.892 0.131174
0.0753333 0.924667 0.111011
0.0753333 0.957333 0.0862269
0.0753333 0.99 0.0700343
0.108 0.01 1.08083
0.108 0.0426667 1.07783
0.108 0.0753333 1.08164
0.108 0.108 1.11529
0.108 0.140667 1.18144
0.108 0.173333 1.23479
0.108 0.206 1.22593
0.108 0.238667 1.16578
0.108 0.271333 1.11818
0.108 0.304 1.12763
0.108 0.336667 1.17757
0.108 0.369333 1.23248
