0.01 0.01 2.61892
0.01 0.0426667 2.46417
0.01 0.0753333 2.17078
0.01 0.108 1.84576
0.01 0.140667 1.5855
0.01 0.173333 1.41085
0.01 0.206 1.30457
0.01 0.238667 1.28212
0.01 0.271333 1.34901
0.01 0.304 1.44531
0.01 0.336667 1.50905
0.01 0.369333 1.5309
0.01 0.402 1.52016
0.01 0.434667 1.48649
0.01 0.467333 1.45076
0.01 0.5 1.42101
0.01 0.532667 1.34988
0.01 0.565333 1.16522
0.01 0.598 0.865368
0.01 0.630667 0.53833
0.01 0.663333 0.281279
0.01 0.696 0.128255
0.01 0.728667 0.0552291
0.01 0.761333 0.0254366
0.01 0.794 0.0150378
0.01 0.826667 0.0142061
0.01 0.859333 0.0215761
0.01 0.892 0.037285
0.01 0.924667 0.0538301
0.01 0.957333 0.0597061
0.01 0.99 0.0574162
0.0426667 0.01 2.34055
0.0426667 0.0426667 2.22742
0.0426667 0.0753333 2.00349
0.0426667 0.108 1.74662
0.0426667 0.140667 1.53792
0.0426667 0.173333 1.39797
0.0426667 0.206 1.32003
0.0426667 0.238667 1.32483
0.0426667 0.271333 1.40575
0.0426667 0.304 1.49097
0.0426667 0.336667 1.53123
0.0426667 0.369333 1.54258
0.0426667 0.402 1.54207
0.0426667 0.434667 1.5272
0.0426667 0.467333 1.50672
0.0426667 0.5 1.48767
0.0426667 0.532667 1.42841
0.0426667 0.565333 1.25251
0.0426667 0.598 0.942433
0.0426667 0.630667 0.586766
0.0426667 0.663333 0.304156
0.0426667 0.696 0.141992
0.0426667 0.728667 0.0706761
0.0426667 0.761333 0.0434941
0.0426667 0.794 0.0334385
0.0426667 0.826667 0.0320714
0.0426667 0.859333 0.0383562
0.0426667 0.892 0.0506635
0.0426667 0.924667 0.0605744
0.0426667 0.957333 0.0593115
0.0426667 0.99 0.0532046
0.0753333 0.01 1.90973
0.0753333 0.0426667 1.87108
0.0753333 0.0753333 1.77322
0.0753333 0.108 1.63647
0.0753333 0.140667 1.50748
0.0753333 0.173333 1.40864
0.0753333 0.206 1.35663
0.0753333 0.238667 1.38423
0.0753333 0.271333 1.47127
0.0753333 0.304 1.53284
0.0753333 0.336667 1.53629
0.0753333 0.369333 1.53043
0.0753333 0.402 1.5449
0.0753333 0.434667 1.56139
0.0753333 0.467333 1.56757
0.0753333 0.5 1.56485
0.0753333 0.532667 1.51951
0.0753333 0.565333 1.35273
0.0753333 0.598 1.03021
0.0753333 0.630667 0.643485
0.0753333 0.663333 0.3373
0.0753333 0.696 0.173033
0.0753333 0.728667 0.11165
0.0753333 0.761333 0.0923125
0.0753333 0.794 0.084115
0.0753333 0.826667 0.081837
0.0753333 0.859333 0.0860044
0.0753333 0.892 0.092077
0.0753333 0.924667 0.0886444
0.0753333 0.957333 0.0713045
0.0753333 0.99 0.0557099
0.108 0.01 1.56456
0.108 0.0426667 1.59295
0.108 0.0753333 1.61309
0.108 0.108 1.58969
0.108 0.140667 1.52883
0.108 0.173333 1.45327
0.108 0.206 1.40329
0.108 0.238667 1.42421
0.108 0.271333 1.49346
0.108 0.304 1.52603
0.108 0.336667 1.4989
0.108 0.369333 1.47694
0.108 0.402 1.49997
0.108 0.434667 1.54129
0.108 0.467333 1.56946
0.108 0.5 1.57538
0.108 0.532667 1.5296
0.108 0.565333 1.36053
0.108 0.598 1.0369
0.108 0.630667 0.655366
0.108 0.663333 0.365413
0.108 0.696 0.225456
0.108 0.728667 0.187396
0.108 0.761333 0.182552
0.108 0.794 0.179471
0.108 0.826667 0.176725
0.108 0.859333 0.176964
0.108 0.892 0.17298
0.108 0.924667 0.149053
0.108 0.957333 0.106094
0.108 0.99 0.0746343
0.140667 0.01 1.3882
0.140667 0.0426667 1.44513
0.140667 0.0753333 1.52132
0.140667 0.108 1.55945
0.140667 0.140667 1.54179
0.140667 0.173333 1.48439
0.140667 0.206 1.43209
0.140667 0.238667 1.43238
0.140667 0.271333 1.47097
0.140667 0.304 1.47915
0.140667 0.336667 1.43917
0.140667 0.369333 1.41145
0.140667 0.402 1.4364
0.140667 0.434667 1.48696
0.140667 0.467333 1.52177
0.140667 0.5 1.51993
0.140667 0.532667 1.45273
0.140667 0.565333 1.26874
0.140667 0.598 0.960617
0.140667 0.630667 0.62605
0.140667 0.663333 0.392418
0.140667 0.696 0.29891
0.140667 0.728667 0.292237
0.140667 0.761333 0.306165
0.140667 0.794 0.31364
0.140667 0.826667 0.314794
0.140667 0.859333 0.310839
0.140667 0.892 0.291478
0.140667 0.924667 0.23859
0.140667 0.957333 0.161429
0.140667 0.99 0.109148
0.173333 0.01 1.30505
0.173333 0.0426667 1.35522
0.173333 0.0753333 1.42781
0.173333 0.108 1.47883
0.173333 0.140667 1.49209
0.173333 0.173333 1.47017
0.173333 0.206 1.43389
0.173333 0.238667 1.41555
0.173333 0.271333 1.41898
0.173333 0.304 1.41166
0.173333 0.336667 1.38343
0.173333 0.369333 1.37098
0.173333 0.402 1.4
0.173333 0.434667 1.44909
0.173333 0.467333 1.48021
0.173333 0.5 1.46317
0.173333 0.532667 1.36753
0.173333 0.565333 1.16656
0.173333 0.598 0.881019
0.173333 0.630667 0.602033
0.173333 0.663333 0.426211
0.173333 0.696 0.373711
0.173333 0.728667 0.391504
0.173333 0.761333 0.422209
0.173333 0.794 0.445795
0.173333 0.826667 0.460135
0.173333 0.859333 0.458506
0.173333 0.892 0.424642
0.173333 0.924667 0.341124
0.173333 0.957333 0.229119
0.173333 0.99 0.156256
0.206 0.01 1.21818
0.206 0.0426667 1.24281
0.206 0.0753333 1.28363
0.206 0.108 1.33072
0.206 0.140667 1.38292
0.206 0.173333 1.42549
0.206 0.206 1.43381
0.206 0.238667 1.40873
0.206 0.271333 1.37829
0.206 0.304 1.36167
0.206 0.336667 1.36152
0.206 0.369333 1.381
0.206 0.402 1.42015
0.206 0.434667 1.46499
0.206 0.467333 1.48982
0.206 0.5 1.46111
0.206 0.532667 1.34535
0.206 0.565333 1.13151
0.206 0.598 0.858043
0.206 0.630667 0.608811
0.206 0.663333 0.460105
0.206 0.696 0.422603
0.206 0.728667 0.446699
0.206 0.761333 0.484445
0.206 0.794 0.521998
0.206 0.826667 0.553451
0.206 0.859333 0.562259
0.206 0.892 0.525167
0.206 0.924667 0.426111
0.206 0.957333 0.295045
0.206 0.99 0.210694
0.238667 0.01 1.12706
0.238667 0.0426667 1.11846
0.238667 0.0753333 1.1205
0.238667 0.108 1.16309
0.238667 0.140667 1.25715
0.238667 0.173333 1.37311
0.238667 0.206 1.44704
0.238667 0.238667 1.44429
0.238667 0.271333 1.40057
0.238667 0.304 1.37497
0.238667 0.336667 1.39275
0.238667 0.369333 1.44107
0.238667 0.402 1.49627
0.238667 0.434667 1.53957
0.238667 0.467333 1.54964
0.238667 0.5 1.4975
0.238667 0.532667 1.35713
0.238667 0.565333 1.12859
0.238667 0.598 0.858792
0.238667 0.630667 0.626172
0.238667 0.663333 0.490927
0.238667 0.696 0.453026
0.238667 0.728667 0.465998
0.238667 0.761333 0.493055
0.238667 0.794 0.527561
0.238667 0.826667 0.56288
0.238667 0.859333 0.57833
0.238667 0.892 0.549237
0.238667 0.924667 0.460114
0.238667 0.957333 0.337764
0.238667 0.99 0.257375
0.271333 0.01 1.08453
0.271333 0.0426667 1.05069
0.271333 0.0753333 1.0243
0.271333 0.108 1.05914
