0.01 0.01 2.75497
0.01 0.0426667 1.07373
0.01 0.0753333 0.708818
0.01 0.108 0.533964
0.01 0.140667 0.428203
0.01 0.173333 0.356235
0.01 0.206 0.303605
0.01 0.238667 0.263191
0.01 0.271333 0.231037
0.01 0.304 0.204754
0.01 0.336667 0.18281
0.01 0.369333 0.164168
0.01 0.402 0.148102
0.01 0.434667 0.134086
0.01 0.467333 0.12173
0.01 0.5 0.110735
0.01 0.532667 0.10087
0.01 0.565333 0.0919514
0.01 0.598 0.0838324
0.01 0.630667 0.0763918
0.01 0.663333 0.0695287
0.01 0.696 0.0631572
0.01 0.728667 0.057202
0.01 0.761333 0.0515952
0.01 0.794 0.0462722
0.01 0.826667 0.0411671
0.01 0.859333 0.0362053
0.01 0.892 0.0312888
0.01 0.924667 0.0262599
0.01 0.957333 0.020771
0.01 0.99 0.0132856
0.0426667 0.01 1.76214
0.0426667 0.0426667 0.822943
0.0426667 0.0753333 0.591226
0.0426667 0.108 0.472777
0.0426667 0.140667 0.397675
0.0426667 0.173333 0.344575
0.0426667 0.206 0.304444
0.0426667 0.238667 0.272711
0.0426667 0.271333 0.246783
0.0426667 0.304 0.225059
0.0426667 0.336667 0.206494
0.0426667 0.369333 0.190371
0.0426667 0.402 0.176179
0.0426667 0.434667 0.163541
0.0426667 0.467333 0.152174
0.0426667 0.5 0.141859
0.0426667 0.532667 0.132423
0.0426667 0.565333 0.123726
0.0426667 0.598 0.115655
0.0426667 0.630667 0.108113
0.0426667 0.663333 0.101019
0.0426667 0.696 0.0942987
0.0426667 0.728667 0.0878867
0.0426667 0.761333 0.081719
0.0426667 0.794 0.0757302
0.0426667 0.826667 0.0698473
0.0426667 0.859333 0.0639792
0.0426667 0.892 0.057995
0.0426667 0.924667 0.0516679
0.0426667 0.957333 0.0444763
0.0426667 0.99 0.0340882
0.0753333 0.01 1.39381
0.0753333 0.0426667 0.708398
0.0753333 0.0753333 0.529478
0.0753333 0.108 0.43539
0.0753333 0.140667 0.374497
0.0753333 0.173333 0.330725
0.0753333 0.206 0.297174
0.0753333 0.238667 0.270313
0.0753333 0.271333 0.248115
0.0753333 0.304 0.229323
0.0753333 0.336667 0.213109
0.0753333 0.369333 0.198897
0.0753333 0.402 0.186279
0.0753333 0.434667 0.174949
0.0753333 0.467333 0.164676
0.0753333 0.5 0.155281
0.0753333 0.532667 0.146621
0.0753333 0.565333 0.13858
0.0753333 0.598 0.131063
0.0753333 0.630667 0.123987
0.0753333 0.663333 0.117282
0.0753333 0.696 0.110886
0.0753333 0.728667 0.104739
0.0753333 0.761333 0.0987834
0.0753333 0.794 0.0929583
0.0753333 0.826667 0.0871945
0.0753333 0.859333 0.0814034
0.0753333 0.892 0.0754558
0.0753333 0.924667 0.0691273
0.0753333 0.957333 0.0619076
0.0753333 0.99 0.0516372
0.108 0.01 1.16979
0.108 0.0426667 0.631114
0.108 0.0753333 0.485071
0.108 0.108 0.406811
0.108 0.140667 0.355473
0.108 0.173333 0.318168
0.108 0.206 0.289311
0.108 0.238667 0.266023
0.108 0.271333 0.246639
0.108 0.304 0.230123
0.108 0.336667 0.215786
0.108 0.369333 0.203149
0.108 0.402 0.191869
0.108 0.434667 0.181691
0.108 0.467333 0.172419
0.108 0.5 0.163901
0.108 0.532667 0.156016
0.108 0.565333 0.148664
0.108 0.598 0.141763
0.108 0.630667 0.135244
0.108 0.663333 0.129044
0.108 0.696 0.12311
0.108 0.728667 0.117389
0.108 0.761333 0.11183
0.108 0.794 0.10638
0.108 0.826667 0.100978
0.108 0.859333 0.0955459
0.108 0.892 0.0899717
0.108 0.924667 0.0840659
0.108 0.957333 0.0774179
0.108 0.99 0.0685467
0.140667 0.01 1.01094
0.140667 0.0426667 0.572083
0.140667 0.0753333 0.44963
0.140667 0.108 0.383077
0.140667 0.140667 0.338979
0.140667 0.173333 0.306681
0.140667 0.206 0.281531
0.140667 0.238667 0.261118
0.140667 0.271333 0.244043
0.140667 0.304 0.229427
0.140667 0.336667 0.216687
0.140667 0.369333 0.205417
0.140667 0.402 0.195322
0.140667 0.434667 0.186184
0.140667 0.467333 0.177836
0.140667 0.5 0.170146
0.140667 0.532667 0.16301
0.140667 0.565333 0.156342
0.140667 0.598 0.150071
0.140667 0.630667 0.144137
0.140667 0.663333 0.138487
0.140667 0.696 0.133073
0.140667 0.728667 0.127851
0.140667 0.761333 0.122778
0.140667 0.794 0.117809
0.140667 0.826667 0.112896
0.140667 0.859333 0.107975
0.140667 0.892 0.102966
0.140667 0.924667 0.0977348
0.140667 0.957333 0.0920384
0.140667 0.99 0.0854769
0.173333 0.01 0.889094
0.173333 0.0426667 0.524021
0.173333 0.0753333 0.419768
0.173333 0.108 0.362469
0.173333 0.140667 0.324206
0.173333 0.173333 0.296011
0.173333 0.206 0.273948
0.173333 0.238667 0.255965
0.173333 0.271333 0.240868
0.173333 0.304 0.227904
0.173333 0.336667 0.216574
0.173333 0.369333 0.206525
0.173333 0.402 0.197506
0.173333 0.434667 0.189327
0.173333 0.467333 0.181843
0.173333 0.5 0.17494
0.173333 0.532667 0.168528
0.173333 0.565333 0.162533
0.173333 0.598 0.156893
0.173333 0.630667 0.151556
0.173333 0.663333 0.146477
0.173333 0.696 0.141617
0.173333 0.728667 0.136938
0.173333 0.761333 0.132407
0.173333 0.794 0.127989
0.173333 0.826667 0.123649
0.173333 0.859333 0.119347
0.173333 0.892 0.115038
0.173333 0.924667 0.11067
0.173333 0.957333 0.106222
0.173333 0.99 0.102745
0.206 0.01 0.791002
0.206 0.0426667 0.483314
0.206 0.0753333 0.39374
0.206 0.108 0.344062
0.206 0.140667 0.310683
