-4.00099;0.078655;-0.0032527;-0.0283796;-1.9705;-0.5;
-4.47157;0.085087;-0.4925;0.0047201;3.2523;-0.5;
-18.0369;-0.086339;-0.656666;-0.323343;-6.1876;-0.5;
;;;;;;
;;;;;;
;;;;;;
3.8779;-0.09088;-0.008125;-0.0526726;3.9233;-0.5;
-8.86726;0.054512;-0.0308163;-0.0569005;-0.3851;-0.5;
;;;;;;
-13.1365;0.037722;-0.02375;-0.475;13.3708;-0.5;
-10.6539;0.045942;-0.0566666;-0.0468538;-7.5526;-0.5;
-3.53374;0.089442;-0.0033696;-0.122666;-6.7561;-0.5;
;;;;;;
-4.9198;-0.031187;-0.0069928;-0.0543162;-24.4634;-0.5;
-38.3102;-0.056421;-0.0042647;-0.124815;1.6945;-0.5;
-1.66859;-0.143841;-0.0097414;-0.0613105;-21.4134;-0.5;
;;;;;;
-8.66872;-0.033009;-0.0181411;0.0014718;2.2287;-0.5;
;;;;;;
;;;;;;
-36.5816;-0.064587;-0.0292157;-0.261447;-9.7135;-0.5;
-22.532;-0.011988;-0.0387805;-0.124884;-1.7952;-0.5;
5.7044;0.036502;-0.0051582;-0.0090539;5.21449;-0.5;
-8.23412;0.053496;-0.0269827;-0.125927;0.1514;-0.5;
0.267;-0.090638;-0.0100438;-0.0362567;-8.1418;-0.5;
-52.7732;-0.332833;-0.0769565;-0.35397;-3.7981;-0.5;
;;;;;;
;;;;;;
-22.5604;-0.13789;-0.092564;-0.342821;-6.7949;-0.5;
-1.26549;-0.078638;-0.0408475;-0.271203;-3.1147;-0.5;
-18.3652;-0.072938;-0.0157558;-0.0267999;-8.1942;-0.5;
-0.41518;-0.02538;-0.0027041;0.0053762;-1.3293;-0.5;
-42.8096;-0.091196;-0.0060428;-0.204843;-4.6747;-0.5;
-20.675;-0.093445;-0.0050753;-0.0633124;-8.2509;-0.5;
-26.0866;-0.052135;-0.0044231;-0.066844;-2.0769;-0.5;
-4.11253;-0.050773;-0.212222;-0.113147;-14.8711;-0.5;
-0.13354;0.024103;-0.0098679;-0.0163274;5.30556;-0.5;
-2.0369;-0.020245;-0.016087;-0.0736096;-2.9904;-2.43377;
-0.11453;-0.029399;-0.0086335;-0.110834;-3.7509;-0.5;
5.2637;0.025329;-0.0296039;-0.192653;-1.8622;-0.5;
-8.14594;0.007594;-0.0117391;-0.0012188;-5.9598;-0.5;
-10.3763;0.016602;-0.0106078;0.0029255;3.1306;-0.5;
-26.3561;-0.135044;-0.038;-0.17752;-3.8567;-0.17424;
-7.32555;-0.014192;-0.03;-0.0739405;-6.6798;-0.5;
-7.5824;0.016969;-0.0614285;-2.83226;-7.2741;-0.5;
0.8207;0.038526;-0.041;0.0112586;-16.4393;-0.5;
-6.43855;-0.0205;-0.0041579;0.0227281;5.97001;-0.5;
-12.2436;0.003484;-0.0006383;-0.0306664;-6.5919;-0.5;
4.1611;-0.055791;-0.39;-0.283148;-10.3458;-0.5;
-8.10386;-0.029815;-0.0060428;-0.0270624;-4.0102;-0.5;
0.6787;-0.173477;0.0040495;-0.0204227;-64.3681;-0.5;
2.0813;-0.00721;-0.0041579;-0.0074719;0.5634;-0.5;
-0.73366;-0.048728;-0.0075438;-0.121605;-11.4869;-0.5;
-5.72832;-0.069719;-0.0053061;-0.097613;-8.8828;-0.5;
6.9218;0.009089;-0.0365116;-0.0277725;-3.1859;-0.5;
-15.5697;-0.022958;-0.0115827;-0.0240127;-5.1628;-0.5;
-6.3815;-0.014046;-0.0132558;-0.0241949;-4.7573;-0.5;
4.2728;0.001816;-0.0205344;-0.103704;-1.1822;-0.5;
3.3749;-0.107913;-0.0036986;-0.0270756;-30.3274;-0.5;
-106.724;-0.327193;-0.017972;-0.0412413;-2.2088;-0.5;
-3.56724;-0.055721;-0.0037931;-0.075959;-19.1037;-0.5;
-3.96016;-0.00479;-0.021579;-0.172132;-6.7842;-0.5;
0.541;-0.370733;-0.019197;-0.0682384;-28.453;-0.5;
-2.78023;-0.0518;-0.0097368;-0.0166457;-1.3346;-0.5;
;;;;;;
-11.9244;-0.040209;0.00246405;-0.475;-3.9512;-0.5;
-11.9104;-0.020187;-0.031;-0.0171438;3.7853;-0.5;
;;;;;;
-13.1965;-0.135616;-0.0147525;-0.0586168;-3.6744;0.2331;
-87.4459;-0.161763;-0.0084049;-0.0407201;-3.1804;-0.5;
-7.55793;-0.031382;-0.0045135;0.0175063;-0.4464;-0.5;
-97.6309;-0.144897;-0.0176243;-0.367817;-4.4234;-3.18666;
;;;;;;
-0.87622;0.030718;-0.0135294;-0.0394761;-14.7157;-0.5;
0.7751;0.020719;-0.0053061;0.0073647;5.85094;-0.5;
-15.1052;-0.034392;-0.0081818;-0.0256232;-20.4008;-0.5;
-6.8474;-0.012744;0.0027888;0.010178;4.4322;-0.5;
5.417;-0.019161;-0.0545161;-0.0181738;-18.771;-0.5;
;;;;;;
3.9966;-0.105072;-0.0243333;-0.053875;-56.0288;-0.5;
-22.8049;-0.012879;-0.0063044;-0.31973;-7.5783;-0.5;
-19.1512;-0.133022;-0.037619;-0.166596;-8.0439;-0.5;
-3.67852;0.0369;-0.0187778;-0.0214791;-4.5208;-0.5;
0.2202;0.011697;-0.0094175;-0.0055144;-4.0868;-0.5;
-0.59866;-0.008846;0.00066665;-0.0162803;-0.2243;-0.5;
2.2088;-0.083755;-0.0455555;-0.0324672;-28.9168;-0.5;
-8.21269;0.001258;-0.0342478;-0.098373;-1.7614;-3.2603;
-0.87458;0.00462;-0.0733334;-0.0659108;5.63069;-0.5;
;;;;;;
-21.121;-0.03156;-0.107647;-0.092571;-9.7193;-0.5;
-7.84762;-0.210368;-0.0083486;-0.323344;-7.2227;-0.5;
-18.3679;-0.078456;-0.0005263;-0.158065;-31.3487;-0.5;
-37.6222;-0.02969;-0.0096079;-0.475;-3.295;-0.5;
-1.7775;-0.015492;-0.0270371;-0.0616332;-7.9621;-0.5;
-10.2393;-0.031816;-0.0218472;-0.0435013;-0.7597;-1.18163;
-9.3781;-0.052792;0.00368085;0.0034934;-2.265;-0.5;
-22.3454;-0.035407;-0.0077515;-0.35122;-3.9123;-0.5;
-25.732;-0.0846;-0.006625;-0.475;-10.7492;-0.5;
9.1036;-0.086485;-0.0270371;-0.0604002;-9.3206;-0.5;
-4.39861;-0.064076;-0.0084332;-0.33195;-5.7041;-0.5;
-24.0969;-0.049253;-0.0113675;-0.198215;-5.8809;-5.4911;
-15.5925;0.053776;-0.0014286;-0.0698405;-5.3024;-0.5;
3.5078;0.035722;-0.0051515;-0.0574173;-5.9292;-0.5;
-20.1378;0.004315;-0.0163158;-0.397922;-1.099;-0.5;
-2.08859;-0.313913;-0.0091387;-0.0710556;-1.2963;-0.5;
4.8897;-0.019694;-0.0023636;0.0056949;4.9596;-0.5;
-21.7376;-0.105267;-0.0129008;-0.0476701;-1.5515;-0.5;
4.503;-0.147998;-0.0185714;-0.078421;-10.9847;-0.5;
-9.61853;-0.013247;-0.0096079;-0.141797;-6.9825;-0.5;
-2.72955;-0.01659;-0.020303;-0.082572;-1.7457;-0.5;
-4.90025;0.012652;0.00455555;-0.0342644;-7.4293;-0.5;
7.8144;-0.115883;-0.022258;-0.12318;-6.7216;-0.5;
3.5392;-0.085498;-0.0195858;-0.123939;-11.2255;-1.05998;
-8.19427;0.019992;-0.0071429;-0.0649918;-8.3455;-0.5;
6.0068;-0.442663;-0.0426315;-0.0654363;-3.0772;-0.5;
-0.88463;-0.038068;-0.0243333;-0.085046;4.4202;-0.5;
2.992;-0.045539;-0.0130769;-0.475;-2.9331;-0.5;
-0.3522;-0.041889;0.0044955;-0.175873;2.5471;-0.5;
-4.80985;-0.008377;0.0011875;-0.0032279;6.03375;-0.5;
6.6888;-0.009953;-0.101111;-0.0700143;-1.2772;-0.5;
-8.62561;-0.00699;-0.0076991;-0.077736;-2.6515;-0.5;
-6.10133;0.023665;-0.0045135;0.0113127;-0.1524;-0.5;
-20.1367;-0.011928;-0.0172727;-0.178252;-3.1419;-0.5;
2.5614;-0.132226;0.0013664;-0.475;-79.6656;-0.5;
-10.7624;0.021215;-0.0073913;-0.117446;-5.1899;-0.5;
2.7014;-0.082831;-0.02;-0.02249;1.2403;-0.5;
-15.4238;-0.087992;-0.0506061;-0.168148;-1.3801;-0.5;
-21.4464;0.01673;0.00412195;-0.0194039;-4.9164;-0.5;
-9.13894;0.004608;0.00047617;-0.585187;0.13;-0.5;
3.602;-0.014838;-0.0112766;-0.0150047;-5.7545;-0.5;
;;;;;;
;;;;;;
-1.07942;0.014555;-0.001782;-0.0289755;1.439;-0.56588;
-3.96657;-0.031388;-0.0025945;-0.188377;-4.4971;-0.9355;
-6.8693;-0.011876;-0.0013636;-0.324349;-4.3134;-1.43159;
-9.43545;0.013102;-0.0002389;-0.0256333;-2.6212;-1.48205;
-5.26663;-0.016337;-0.0022905;-0.126817;2.5942;0.46704;
8.6926;0.005136;0.00168975;-0.636432;-7.8507;-1.53871;
-95.8491;-0.035002;-0.0019048;-0.118182;-0.8679;-1.60539;
-25.0328;-0.006693;-0.0014226;-0.287854;-2.5875;-0.60656;
0.3068;-0.080107;-0.0072202;-0.273109;-3.4178;0.15523;
5.9448;-0.012089;-0.0038249;-0.125134;-1.9451;-0.39407;
-9.92815;0.009554;0.00202736;-0.0509644;-4.9611;-1.14501;
-2.29947;0.019625;-0.0020805;-0.0609642;-2.6816;-0.8744;
2.4365;-0.010018;0.00032259;-0.126194;-0.3833;0.87292;
-7.9958;-0.006764;-0.0008959;-0.0391014;-2.9976;-0.28054;
-7.02078;-0.028801;-0.0081818;-0.084282;-2.6614;-0.92238;
-8.4529;-0.015852;0.00058825;-0.233961;3.1689;0.27629;
-5.15615;0.001653;-0.0057658;-0.435611;-0.1648;-1.59438;
-4.05508;-0.051643;-0.0066976;-0.059748;-2.3249;-1.52357;
-17.3798;-0.038832;-0.0065198;-0.396191;-0.7048;-0.96483;
-1.03323;-0.076846;-0.0038889;-0.246739;-4.0393;0.00909;
-16.386;-0.015498;0.00166667;-0.0366497;-4.4888;-4.66929;
-7.03032;0.005667;0.00035371;-0.0332482;-1.6259;-0.74925;
0.8693;-0.003565;0.00481865;-0.098117;-6.8967;-1.2218;
-2.3887;-0.122783;-0.0026582;-0.0500303;-8.408;0.30621;
-7.0545;-0.019446;-0.0060551;-0.221894;-2.0417;-2.28252;
2.2182;-0.090551;-0.0124867;-0.279934;-3.1178;-0.23347;
-2.49417;-0.009338;0.00110121;-0.115692;-2.1629;-0.60235;
-3.76255;-0.003539;-0.0004167;-0.0503959;-0.4051;-1.29807;
-11.8881;-0.005689;0.00046319;-0.126414;-2.1087;0.62066;
-0.86319;-0.072035;-0.006185;-0.358079;-4.913;-1.3798;
-10.7401;0.017189;-0.0032353;-0.0539185;-2.9265;-0.83345;
-14.3377;-0.067745;-0.0005758;-0.081076;-3.8186;0.30576;
2.8486;-0.016871;0.00156626;-0.0684908;-2.5451;-2.35918;
-5.06624;-0.067009;-0.0035135;-0.153875;-0.9353;0.34495;
-0.27588;-0.009083;0.00030174;-0.0662211;-2.8791;-1.74019;
-19.6447;-0.04158;-0.0064103;-0.239581;-1.6426;-0.60717;
-29.9261;-0.045213;-0.0030332;-0.619394;-1.9556;-0.28143;
-6.16152;-0.045696;0.00148937;-0.0592796;-3.186;-0.41939;
-0.61934;-0.079415;-0.0048248;-0.083354;-4.3509;0.3568;
-15.4545;-0.069298;-0.0104081;-0.125509;-1.7145;-0.11497;
-33.2088;0.006302;0.00509202;0.0073734;-11.9169;-0.5;
-6.13124;-0.042283;-0.0114446;-0.140558;-1.6525;-1.55049;
-27.6785;-0.064008;-0.003267;-0.0154085;-8.6585;0.11094;
-3.17073;-0.022;-0.0093104;-0.126924;-3.5322;-1.45132;
-4.64401;-0.011936;-0.0021654;-0.178562;-1.5901;-1.86543;
-1.73181;-0.050185;-0.0025142;-0.348687;-4.24;-1.05746;
0.1693;-0.013314;-0.0003397;-0.132062;-2.9511;-0.35367;
-6.42712;-0.043956;-0.011164;-0.151295;-0.9437;-0.47734;
-91.9454;-0.070568;-0.0027758;-0.165373;-1.2673;-1.37082;
-6.59648;-0.037213;-0.0093705;-0.564997;-3.7281;-0.13248;
-6.00647;-0.016539;0.00096046;-0.0185317;-6.2802;-0.36987;
-4.98725;-0.037466;-0.0067038;-0.173706;-1.6519;-0.92614;
-4.40939;-0.021279;0.00098084;-0.0471036;0.3245;-1.20177;
-12.7559;-0.002759;-0.0003397;-0.12678;-4.4659;-0.23853;
1.6068;-0.026724;-0.0044546;-0.173307;-1.7258;-0.17954;
-12.1394;-0.009836;-0.0056658;-0.177112;-2.7635;-2.13359;
-1.70242;-0.007388;0.00023711;-0.0372927;-3.1532;0.1301;
-2.7036;-0.082663;-0.0005386;-0.107136;-8.8336;0.54743;
-8.10454;-0.013534;-0.004519;-0.0368943;-5.897;-0.78801;
-46.1908;-0.050314;-0.0032248;-0.164488;-3.9547;-0.18301;
-5.74487;-0.018044;-0.0104842;-0.242466;-2.6795;-0.22839;
-0.9452;-0.010462;-0.0081405;-0.224902;-1.1294;-1.40926;
2.9759;-0.012705;-0.0022631;-0.342188;-1.5797;-0.72064;
6.0155;-0.027825;-0.0090931;-0.0683068;-1.3991;0.11605;
19.1281;-0.038538;-0.0103666;-0.399102;-3.4017;-1.31241;
-14.9658;-0.077243;-0.0029534;-0.081505;-2.8346;0.16292;
-7.31614;-0.043502;-0.0004167;-0.134353;-3.7268;0.39663;
-4.35537;-0.097626;-0.0013636;-0.149002;-5.9429;0.2732;
2.0751;-0.037937;-0.0059652;-0.369628;-1.5308;-1.91003;
-0.3772;0.007997;-0.0011248;-0.349936;-3.0633;-1.01975;
-2.68849;0.014762;-0.0007759;-0.102358;-1.9688;-1.10007;
-8.57425;-0.036086;-0.0034983;-0.076272;-1.0836;0.03804;
-0.8762;-0.009999;-0.0015425;-0.047608;-2.027;0.17098;
-27.5435;-0.052676;-0.00357;-0.226787;-0.6983;-0.99058;
-8.58305;-0.033522;-0.0050754;-0.148643;-2.1157;0.06564;
-14.2102;-0.01218;-0.0036308;-0.117286;-3.8825;-0.72866;
-6.7315;-0.003685;0.00338478;-0.102779;-15.2796;-0.90892;
-10.4901;-0.091676;-0.004785;-0.22254;-7.6635;0.36639;
3.2373;-0.015288;-0.0022512;-0.447724;0.2851;-0.7503;
-2.59045;-0.015414;-0.0067742;-0.146447;-3.9664;-0.6501;
-3.45378;-0.019517;-0.0035983;-0.220815;-0.6311;-0.07405;
4.9511;-0.022279;-0.0020747;-0.102727;-2.3504;0.08828;
-10.2376;-0.13693;-0.0078572;-0.352899;-5.8931;-0.15193;
-8.24405;-0.02385;-0.0010497;-0.351069;-1.0623;-0.05072;
-6.58748;-0.057336;-0.0044231;-0.104481;-4.8691;-0.20171;
1.6756;-0.03418;-0.0078784;-0.077871;0.2911;-0.69179;
-5.28253;-0.015552;-0.0051515;-0.208276;-4.1903;-1.55009;
7.3949;-0.08112;-0.0064765;-0.153006;-2.2743;0.3763;
-1.39678;-0.035637;-0.0033883;-0.083625;-3.6731;-0.36573;
-18.433;-0.030953;-0.0032743;-0.094247;-3.5993;-0.42505;
0.3268;-0.012516;0.00043713;-0.200144;-2.2;-1.14341;
-17.6635;-0.015428;-0.0030719;-0.0635269;-1.3631;-0.64339;
-5.97423;-0.0145;-0.0060584;-0.0700737;-4.8114;-1.67863;
1.3601;-0.026904;-0.0032053;-0.115527;-2.7467;-0.9586;
-18.3457;-0.110911;-0.0046893;-0.228204;-2.8182;-0.20964;
-5.33217;-0.06846;-0.0069903;-0.414273;-8.3669;0.23119;
5.2553;-0.060226;-0.0051515;-0.37105;-12.3535;-0.36848;
0.4154;-0.038212;-0.0062721;-0.255918;-2.0644;-2.27542;
-26.3649;-0.05907;-0.0013519;-0.472638;-1.0461;0.14908;
6.0689;-0.006632;-0.00726;-0.095384;-2.1437;-0.54586;
;;;;;;
-7.7724;-0.038676;-0.005487;-0.244156;4.7017;-0.5;
;;;;;;
;;;;;;
-12.6658;-0.206331;-0.0228031;-0.0703411;-37.4532;-0.5;
1.56722;-0.373123;-0.0614286;-0.125439;-23.1248;-0.5;
0.69611;-0.031101;-0.0207692;-0.0375187;-5.4892;-0.5;
;;;;;;
-30.0617;-0.005177;-0.02125;-0.102818;-4.6328;-0.5;
0.37627;0.032008;-0.008629;-0.0367482;2.0358;-0.5;
-2.7604;-0.048892;-0.0513235;-0.0004404;3.6464;-0.5;
0.11131;-0.163076;-0.220769;-0.091549;-1.5265;-0.5;
;;;;;;
;;;;;;
-8.805;-0.21677;-0.0061986;-0.0455515;-45.5011;-0.5;
;;;;;;
;;;;;;
;;;;;;
-0.8681;-0.557663;-0.0589654;-0.084447;-9.9007;-0.5;
0.06461;0.01048;-0.0194118;-0.158197;-13.096;-0.5;
-10.9759;-3.26085;-0.0129082;-0.0263777;-215.665;-0.5;
-2.0772;-0.059688;-0.0258333;-0.0299074;5.246;-0.5;
-4.6286;-0.04209;-0.044054;-0.0494242;-15.7122;-0.5;
1.59941;0.088264;-0.0228031;-0.0097515;0.3358;-0.5;
-13.9202;0.042642;-0.0181411;-0.0128538;2.756;-0.5;
-16.0419;-0.002597;-0.0053205;-0.064565;-6.1057;-0.5;
-0.5854;0.010421;-0.029537;-0.0173752;4.3768;-0.5;
3.05205;-0.202011;-0.093448;-0.0662277;-2.9651;-0.5;
-5.0926;-0.133933;-0.24;-0.327099;-21.9873;-0.5;
;;;;;;
0.88893;-0.040442;-0.115;-0.200958;-3.8872;-0.5;
;;;;;;
;;;;;;
-2.7262;0.030338;-0.0124719;-0.169171;-18.1838;-0.5;
;;;;;;
-13.5702;0.022269;-0.0058333;-0.0458347;-3.4109;-0.5;
-15.3998;-0.058911;-0.99;-0.418462;-5.8681;-0.5;
-16.3781;0.017653;-0.0129082;-0.475;3.673;-0.5;
;;;;;;
;;;;;;
;;;;;;
-5.9942;0.006018;-0.0100438;-0.0043966;3.1297;-0.5;
;;;;;;
;;;;;;
;;;;;;
0.61948;-0.23005;-0.0133334;-0.0151375;-32.2315;-0.5;
0.21883;-0.020085;-0.0733334;-0.0555488;-1.8121;-0.5;
;;;;;;
-28.8222;-0.025294;-0.0163095;-0.475;4.9774;-0.5;
-16.8806;-0.054679;-0.99;-0.117056;-6.4485;-0.5;
;;;;;;
-11.0833;0.028751;-0.0117308;-0.475;4.5061;-0.5;
-5.0422;0.023633;-0.0103571;-0.0448697;-12.3715;-0.5;
-0.1798;0.119524;-0.0210715;-0.0180361;5.31;-0.5;
-0.7897;-0.158925;-0.323334;-0.110488;-26.8999;-0.5;
-7.2767;0.019455;-0.0852383;-0.0662811;-11.4164;-0.5;
;;;;;;
;;;;;;
;;;;;;
-33.6399;-0.053655;-0.0121079;-0.475;2.8115;-0.5;
;;;;;;
-10.8;-0.010389;-0.04;-0.475;-4.8463;-0.5;
;;;;;;
-20.787;0.026328;-0.132857;-0.192258;-5.5611;-0.5;
-1.1539;-0.065709;-0.0030263;-0.230787;-25.7151;-0.5;
;;;;;;
-2.5275;-0.007208;-0.0153165;-0.23665;-28.3272;-0.5;
-58.3704;-0.343843;-0.1925;-0.445688;-8.6986;-0.5;
0.137;-0.079405;-0.656666;-0.29119;-2.0588;-0.5;
;;;;;;
-13.2465;-0.083629;-0.0076515;-0.0446036;-11.7577;-0.5;
-5.6528;-0.015058;-0.0524999;-0.091097;-17.7156;-0.5;
-10.5444;-0.097367;-0.0334782;-0.101376;-18.1463;-0.5;
;;;;;;
-7.5221;-0.083753;-0.0029166;-0.901219;-8.8111;-0.5;
-17.1272;-0.028619;-0.09;-0.135835;-0.4978;-0.5;
;;;;;;
-6.4305;0.052388;-0.0122222;-0.368299;-9.2096;-0.5;
;;;;;;
;;;;;;
;;;;;;
-8.4082;-0.142105;-0.107647;-0.089998;-43.3421;-0.5;
-0.6637;-0.040606;-0.0334782;-0.0319883;-12.0394;-0.5;
-11.3686;-0.016568;-0.0121079;-0.0241652;4.4729;-0.5;
;;;;;;
-5.5973;0.058966;-0.0137766;-0.0287178;4.6512;-0.5;
;;;;;;
0.69776;-0.025093;-0.156667;-0.286994;-12.8024;-0.5;
1.47504;0.065945;-0.0058333;-0.117117;1.2995;-0.5;
-5.8297;0.063311;-0.0152273;-0.0048351;5.9275;-0.5;
;;;;;;
-3.3319;0.07448;-0.0036111;-0.130261;-7.0249;-0.5;
-5.3578;0.068657;-0.0166666;-0.32763;-7.2565;-0.5;
1.64166;-0.013309;-0.0308163;-0.0427128;-3.7488;-0.5;
1.84877;0.0155;-0.0228031;-0.0440295;-1.1638;-0.5;
;;;;;;
-6.2304;0.013916;-0.2425;-0.185596;3.6452;-0.5;
-3.3141;-0.104177;-0.0341666;-0.094552;-0.7319;-0.5;
-2.2486;0.076498;-0.0067857;-0.0405732;-3.0296;-0.5;
1.24362;-0.132137;-0.120435;-0.16181;-5.6241;-0.5;
5.63985;-0.006964;0.00384535;-0.012708;3.8031;-0.5;
-96.252;-0.250135;-0.0207692;-0.0244181;-7.7642;-0.5;
;;;;;;
-9.2016;-0.063271;-0.0145098;-0.270124;-3.3734;-0.94712;
-53.1895;-0.105683;-0.0112766;-0.227713;-3.3641;-0.5;
;;;;;;
2.25995;0.02169;-0.011978;-0.0135935;-26.7689;-0.5;
7.71785;-0.028028;-0.0488235;-0.111361;-3.0014;-0.3302;
6.29768;0.064214;-0.0545161;-0.0051428;5.58872;-0.5;
-36.7418;-0.075483;-0.0125564;-0.0651693;-2.662;-0.5;
-9.6326;0.017867;-0.156667;-0.475;-3.2007;-0.5;
3.1852;-0.001829;-0.0277359;-0.0174047;-12.7202;-0.5;
-1.4536;-0.019785;0.00347515;-0.0187852;0.2332;-0.5;
-4.5438;0.007074;-0.0334782;-0.0339182;-20.7109;-0.5;
-2.8685;-0.062059;0.0011111;-0.289433;-38.2271;-0.5;
0.0076;-0.133945;-0.0579612;-0.115978;-1.9785;-0.59419;
-42.215;-0.073918;-0.0143903;-0.17385;-4.3117;-0.5;
-4.3497;-0.263161;-0.0515385;-0.102577;-20.0659;-0.5;
-17.155;-0.038403;-0.0084049;-0.0162337;-5.9721;-0.5;
-50.1174;-0.12421;-0.0257143;-0.156826;-1.4406;-0.5;
-4.021;-0.065374;-0.015974;-0.0089423;-13.742;-0.5;
-1.8377;0.033154;-0.0091818;0.0128275;2.8394;-0.5;
1.9004;-0.036439;-0.132857;-0.0565798;-8.4761;-0.5;
3.21996;-0.061214;-0.0094805;-0.0685817;-7.6374;-0.5;
3.39564;-0.005956;-0.0129008;-0.0434716;-3.3762;-0.5;
-2.6352;-0.005693;-0.0435714;-0.0040808;-3.6668;-0.5;
-3.9058;-0.005705;-0.0077515;-0.078452;-1.9663;-0.5;
4.79904;-0.052792;-0.0257143;-0.0705147;-0.7851;-0.5;
-1.0359;0.019845;-0.0035135;-0.076539;-3.8888;-0.5;
;;;;;;
-21.8962;-0.143287;0.00024391;-0.0639673;-37.0214;-0.5;
-1.8319;-0.017319;-0.0230578;-0.076873;-1.8121;-0.5;
1.06772;-0.042023;-0.017972;-0.056494;-6.3043;-0.5;
-8.7063;0.041682;-0.0108333;-0.0643218;2.419;-0.5;
-0.6084;-0.035954;-0.0222581;-0.132788;-3.2782;-0.5;
-1.7741;-0.019568;0.00488477;-0.151056;-8.0728;-0.5;
-0.032;0.049757;-0.019703;-0.084783;-1.3328;-0.5;
1.6463;-0.0937;-0.0088679;-0.0240922;-14.4104;-0.5;
-12.4229;-0.007868;-0.99;-0.475;-1.5797;-0.5;
-0.851;-0.082493;-0.002987;-0.378744;-0.8777;-0.5;
-1.8524;0.027762;-0.03;-0.0136588;-1.9716;-0.5;
3.91318;0.017676;-0.0347761;-0.0517874;-1.6079;-0.5;
-23.8195;-0.029823;-0.02125;-0.069078;-5.0282;-0.5;
2.19342;0.075205;-0.0145901;-0.0529585;-1.7189;-0.5;
-5.8311;-0.067808;-0.0111865;-0.108678;-1.5747;0.02733;
-15.5702;-0.112903;-0.0001523;-0.090683;-51.1441;-0.5;
-48.3072;-0.125212;-0.0159067;-0.2714;-2.2829;-1.4483;
2.80458;-0.052533;-0.002987;-0.001625;-12.5863;-0.5;
-1.0058;-0.091654;-0.027594;-0.104485;-5.2408;-0.25816;
-1.5927;0.008577;-0.007129;-0.475;13.5475;-0.5;
