;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
-27.3289;-0.426913;0.705528;0.890445;0.005;0.03125;0.0771158;0.0782293;4.43069;17.7228;1;4;
-4.15965;1.89418;0.553196;0.751995;0.0119548;0.0696778;0.0653607;0.0984403;14.0189;16.7513;1;4;
;;;;;;;;;;;;
-7.30966;13.5826;0.586068;0.752703;0.005;0.0625;0;1;0.651689;2.60675;1;4;
-6.67812;7.9859;0.522765;0.799564;0.0195262;0.113807;0.060251;0.0834567;19.7403;25.3649;1;4;
-16.2511;3.31857;0.570824;0.664506;0.005;0.0217391;0.0296953;0.265637;8.70245;34.8098;1;4;
;;;;;;;;;;;;
-21.9514;11.791;0.499915;0.976673;0.005;0.0289855;0.062924;0.0957083;15.7854;63.1414;1;4;
-8.52279;65.1431;0.517886;1.00917;0.005;0.0235294;0.134877;0.164753;5.3222;21.2888;1;4;
-10.8415;-5.82131;0.713077;0.988819;0.005;0.0344828;0.0796227;0.0929984;14.5654;58.2615;1;4;
;;;;;;;;;;;;
-6.34343;3.68086;0.681346;0.798886;0.005;0.0512821;0.0227288;0.0243276;5.10852;20.4341;1;4;
;;;;;;;;;;;;
;;;;;;;;;;;;
7.7005;45.4626;0.439467;1.10392;0.011486;0.0669454;0.212095;0.360799;16.3265;33.1005;1;4;
6.61235;18.4516;0.592897;0.845293;0.0142875;0.0832735;0.133223;0.166544;16.5122;17.0782;1;4;
-21.6541;-9.7548;0.617284;0.723925;0.005;0.0253165;0.0153791;0.0527287;3.91421;15.6568;1;4;
-7.00473;3.47296;0.536649;0.770573;0.005;0.0689655;0.100853;0.201002;5.93942;23.7577;1;4;
-12.9251;-7.60885;0.764383;0.831106;0.005;0.0350877;0.059258;0.0632555;9.25672;37.0269;1;4;
38.3691;47.1773;0.821514;1.25837;0.025469;0.148444;0.351777;0.406163;16.0648;21.5315;1;4;
;;;;;;;;;;;;
;;;;;;;;;;;;
0.0573017;25.0635;0.359524;1.33047;0.0512821;0.153846;0.0726142;0.663028;17.3124;26.2773;1;4;
-10.8302;-6.63882;0.719626;0.851864;0.0214907;0.0802043;0.0752252;0.517181;16.9552;19.2742;1;4;
-1.97576;18.7062;0.640146;0.919945;0.005;0.0465116;0.05111;0.0524899;9.27767;37.1107;1;4;
-11.3432;-7.82644;0.754415;0.710559;0.005;0.0204082;0.0117135;0.0275341;6.53171;26.1269;1;4;
1.13219;64.487;0.59971;0.996896;0.00678048;0.0253051;0.0212454;0.43844;15.8516;23.4978;1;4;
-2.00184;23.3518;0.687903;0.9132;0.0063716;0.0237791;0.0289359;0.147689;17.5215;28.9804;1;4;
13.821;18.3522;0.649776;0.868708;0.00609591;0.0227502;0.0312919;0.152396;16.1039;18.0498;1;4;
-12.7862;1.01125;0.691297;0.824464;0.0650874;0.379357;0.0105297;0.265765;27.7013;32.0409;1;4;
-14.5164;-5.21651;0.688084;0.677923;0.002;0.0377358;0.00722445;0.0754303;3.87777;15.5111;1;4;
-9.5959;-6.33029;0.604524;0.85018;0.015437;0.0367369;0.0421982;0.155021;16.4811;19.4997;4.86755;4;
-13.5575;-6.21344;0.739479;0.733532;0.00787546;0.0293916;0.0315358;0.240133;17.8692;19.6326;1;4;
-22.7469;-7.78042;0.602728;0.760828;0.019802;0.0594059;0.0102184;0.425087;14.4211;19.3034;1;4;
-7.79695;4.08882;0.624193;0.774833;0.00636724;0.037111;0.019663;0.0327746;16.7319;25.1877;1;4;
-4.52718;5.2798;0.639643;0.741368;0.002;0.0392157;0.021692;0.0224571;4.74776;18.9911;1;4;
0.552028;32.1602;0.487192;1.19711;0.0284041;0.0675959;0.0591998;0.34584;16.149;21.5645;2.14328;2.2052;
-11.2841;5.93521;0.65089;0.791709;0.016906;0.063094;0.00685705;0.191024;15.4821;27.8774;1;4;
-3.87751;-0.957694;0.618444;0.761832;0.0209209;0.121936;0.0565794;5.65794;20.0281;24.5202;1;4;
-12.1067;-9.53466;0.606189;0.730972;0.002;0.1;0.0127834;0.0146994;12.5757;50.3029;1;4;
-14.5231;7.40019;0.721224;0.733989;0.002;0.0263158;0.0018637;0.00268013;3.61199;14.448;1;4;
-7.01212;11.4994;0.660079;0.747166;0.00311589;0.0181607;0.011813;0.0995197;19.4477;23.736;1;4;
-23.7936;-4.52858;0.686592;0.839205;0.117157;0.682843;0.00965836;0.606637;16.0273;34.6643;1;4;
-10.1542;6.36192;0.652107;0.821737;0.00678048;0.0253051;0.0212005;0.0829242;18.6779;19.3426;1;4;
-30.8393;9.48183;0.742988;1.01818;0.002;0.00990099;0.0229529;0.0678926;31.7473;126.989;1;4;
-15.396;-8.76669;0.683518;0.745116;0.002;0.0263158;0.018156;0.0467879;5.77462;23.0985;1;4;
-10.7806;-7.75209;0.747969;0.763702;0.00513848;0.0299492;0.00359159;0.289619;24.4162;28.5575;1;4;
-7.39717;-1.1462;0.699141;0.854511;0.00646913;0.0241431;0.0209175;0.224308;23.1242;24.6413;1;4;
-28.6658;-5.17778;0.630964;0.765072;0.0136229;0.0794003;0.0504413;0.0551037;17.9989;18.3728;1;4;
-3.60083;14.7402;0.558987;0.901143;0.00912194;0.0340435;0.0351501;0.0628753;20.1551;20.1704;1;4;
-8.8577;1.6207;0.641667;0.800639;0.00982906;0.0366826;0.000979531;0.0974103;15.9607;23.5539;1;4;
-23.7105;-4.83518;0.619339;0.791243;0.0152672;0.0458015;0.124421;0.132988;15.9762;16.3881;1;4;
-16.7827;-9.96702;0.77803;0.85201;0.00401224;0.023385;0.0248567;0.0792945;18.3222;72.3327;1;4;
30.3402;163.107;0.558329;1.51027;0.013986;0.041958;0.0359409;0.0965416;15.7502;18.6673;1;4;
-7.59553;-5.26998;0.74911;0.776546;0.00403991;0.0235463;0.0211083;0.180809;27.4993;40.7081;1;4;
-11.4511;-0.628589;0.686379;0.737415;0.0133468;0.0498111;0.138097;0.256166;20.8759;22.6925;1;4;
-29.19;8.10806;0.596776;1.5589;0.0145985;0.0437956;0.0449328;0.141544;24.8483;62.0577;1;4;
-14.4554;0.0158631;0.703929;0.813884;0.00834177;0.0311319;0.0187895;0.0645019;16.2812;16.3881;1;4;
;;;;;;;;;;;;
1.54266;2.30607;0.731221;0.76341;0.002;0.0130719;0;1;7.5805;30.322;1;4;
-1.65929;5.48015;0.691624;0.762963;0.002;0.08;0.00794021;0.0763474;4.48587;17.9435;1;4;
;;;;;;;;;;;;
1.2786;5.11447;0.530917;1.15453;0.0136828;0.0358221;0.0410336;0.1262;16.5414;20.8073;1.7241;1.8097;
34.0427;120.849;0.52948;1.20826;0.00777883;0.029031;0.0581139;0.0733263;18.0974;18.2633;1;4;
-7.63428;2.75013;0.731688;0.74529;0.002;0.027027;0.00730861;0.00767876;6.17854;24.7142;1;4;
70.3657;104.896;0.399389;1.30462;0.0152703;0.0399783;0.228108;0.557525;18.5155;20.3314;6.37331;4;
;;;;;;;;;;;;
-9.47559;-8.77198;0.64917;0.703607;0.00689161;0.0401672;0.0296875;0.0992647;26.2324;33.1989;1;4;
-12.0311;-9.519;0.639047;0.733729;0.00646913;0.0241431;0.013595;0.0216756;2.56742;15.7307;1;4;
-11.3139;21.5243;0.631899;0.851099;0.00532533;0.0310383;0.0296073;0.0716392;29.1741;41.6274;1;4;
-19.415;13.1098;0.676393;0.763309;0.002;0.0124224;0.0126628;0.0169812;4.22713;16.9085;1;4;
-24.8952;-5.9389;0.677411;0.775125;0.0188963;0.110136;0.0214343;0.0649134;24.6046;42.9374;1;4;
;;;;;;;;;;;;
-19.6633;-8.32993;0.611398;1.01296;0.002;0.0666667;0.073383;0.084367;28.4116;113.646;1;4;
9.54125;16.0686;0.571198;0.868774;0.00689103;0.0257177;0.023352;0.666109;16.1774;28.9792;1;4;
-2.58631;20.8887;0.699229;0.981028;0.0201262;0.0751119;0.0502503;0.332941;15.5632;30.5246;1;4;
-8.30967;-4.33329;0.651202;0.689212;0.002;0.0555556;0.023726;0.0692322;7.80832;31.2333;1;4;
-15.6015;-4.83881;0.637364;0.753456;0.00568725;0.0331477;0.0266424;0.0343864;14.904;23.2696;1;4;
-16.018;-2.78468;0.680766;0.75114;0.002;0.0166667;0.0250889;0.0574716;6.08973;24.3589;1;4;
-24.8164;0.398758;0.668096;0.913628;0.0162718;0.0948393;0.020555;0.0943794;31.1582;56.6753;1;4;
-2.19812;-1.37651;0.590092;0.821606;0.0244596;0.064036;0.0544121;0.192334;15.1709;18.352;6.52059;4;
-9.6541;-8.59675;0.710979;0.693996;0.0244078;0.142259;0.00311167;0.17871;2.35731;16.3813;1;4;
;;;;;;;;;;;;
-6.58997;28.8319;0.66821;0.809123;0.034458;0.200836;0.11504;0.120103;24.5869;24.8518;1;4;
-4.54927;0.24452;0.65803;1.17692;0.00917431;0.0275229;0.0206496;0.676039;14.7272;29.7182;1;4;
5.94235;10.7934;0.639543;0.931584;0.00308309;0.0179695;0.050438;0.315692;32.594;60.1035;1;4;
1.95452;53.2899;0.582878;0.890717;0.005743;0.0334727;0;1;16.6934;19.8967;1;4;
-18.0364;1.5914;0.566826;0.878371;0.0185185;0.0555556;0.00814133;0.165125;18.1771;27.7471;1;4;
-4.36684;4.8455;0.608287;0.869558;0.0176047;0.0460896;0.00966267;0.12734;14.3998;17.1195;3.15093;3.21233;
-20.8046;19.5608;0.696243;0.823555;0.002;0.0106383;0.0206274;0.0223858;6.906;27.624;1;4;
1.57473;23.116;0.639764;0.845264;0.00750266;0.0280003;0.0332387;0.719201;17.9776;19.8469;1;4;
-5.23056;36.6946;0.704188;0.879225;0.002;0.03125;0;1;10.2997;41.1988;1;4;
-29.062;-9.14516;0.65243;0.934755;0.0156537;0.0584204;0.0289665;0.141834;15.1153;33.5259;1;4;
-8.92652;-2.27626;0.706472;0.835894;0.00921659;0.0276498;0.0120875;0.701813;17.7628;23.6455;1;4;
7.53453;20.6593;0.6483;0.864421;0.0118117;0.0309234;0.110235;0.336195;20.5235;21.2383;10.9822;4;
-1.69564;12.8807;0.589449;0.717214;0.00334735;0.0195098;0.0605911;0.12909;15.3573;25.2475;1;4;
-18.1167;-8.89889;0.607655;0.735116;0.00443778;0.0258653;0.00627753;0.158557;18.9358;22.9226;1;4;
-13.1657;33.4412;0.547465;0.85812;0.0111224;0.0415092;0.366915;0.478929;15.1402;17.0577;1;4;
-13.1142;-2.70861;0.507856;1.53419;0.00956938;0.0287081;0.0295312;0.16258;15.5117;17.0808;1;4;
-22.108;-7.67147;0.719494;0.734109;0.002;0.0227273;0.0181401;0.0204701;4.01614;16.0646;1;4;
-1.17229;24.6475;0.617377;1.00737;0.009679;0.0361225;0.0353182;0.110022;15.5389;17.5641;1;4;
-25.8628;-3.14314;0.708509;1.0017;0.0142857;0.0428571;0.0175871;0.189254;16.3715;35.5978;1;4;
-8.63175;7.86882;0.638255;0.802453;0.00980392;0.0294118;0.0207089;0.312885;16.8925;27.0726;1;4;
-17.6481;3.10721;0.609045;0.838349;0.0151515;0.0454545;0.0557996;0.159345;15.1394;18.352;1;4;
-23.3354;13.1359;0.659094;0.729816;0.002;0.00888889;0.0158417;0.102687;8.97172;35.8869;1;4;
-30.1425;-5.48629;0.731321;0.914659;0.016129;0.0483871;0.0109186;0.285441;18.0211;25.4221;1;4;
-18.1654;-8.91309;0.667165;0.918045;0.0163546;0.042817;0.00251864;0.29536;17.9836;34.4675;2.11996;4;
-12.7704;9.15894;0.587775;0.786454;0.00724542;0.0270403;0.0522896;0.127694;17.4015;29.2896;1;4;
-36.4389;4.42532;0.614764;1.68477;0.0222447;0.0830184;0.0275207;0.153352;15.522;20.6324;1;4;
-14.3537;-3.87703;0.732925;0.757424;0.002;0.0666667;0.0943659;0.125726;4.23193;16.9277;1;4;
-30.1069;4.1229;0.697974;0.807319;0.00975346;0.0364004;0;1;17.0295;18.8368;1;4;
-10.9461;-8.34951;0.73569;0.762302;0.002;0.00900901;0.178458;0.223289;4.98115;19.9246;1;4;
-13.2185;2.8382;0.691038;0.73993;0.002;0.015625;0.0269531;0.0295027;3.58649;14.346;1;4;
-31.478;-1.89955;0.663113;0.771008;0.0325437;0.189679;0.0208806;0.169148;14.5645;17.99;1;4;
-6.15604;3.40726;0.677863;0.75033;0.00518395;0.0302143;0.032983;0.172489;16.6007;18.7022;1;4;
-9.90343;2.1061;0.628459;0.738425;0.002;0.027027;0.0128272;0.0145474;6.06094;24.2438;1;4;
-0.799758;21.0731;0.575252;0.862817;0.0115268;0.0430186;0.047139;0.359365;14.9085;21.3753;1;4;
-17.9188;-7.20406;0.644896;1.03377;0.002;0.0152672;0;1;37.8662;151.465;1;4;
-10.0837;11.6086;0.6469;0.724884;0.0050938;0.0296888;0.0252931;0.259598;17.7959;22.584;1;4;
-16.7435;-8.6592;0.578276;1.0016;0.0126795;0.0473205;0.00151847;0.0934616;12.8255;14.6938;1;4;
-13.0502;23.8979;0.711379;0.878819;0.030303;0.0909091;0.021568;0.364728;14.6062;18.154;1;4;
-5.91293;28.8058;0.642028;0.738726;0.002;0.0097561;0.0205638;0.068244;7.96654;31.8662;1;4;
-3.95652;2.23441;0.641584;0.763414;0.00278946;0.0162582;0.589202;0.631173;14.598;15.1421;1;4;
-17.307;-9.89702;0.693753;0.750137;0.00623177;0.0363214;0.0375049;0.0425045;19.518;21.991;1;4;
;;;;;;;;;;;;
;;;;;;;;;;;;
-18.4321;0.59094;0.640847;0.744257;0.00761645;0.0159476;0.00146802;0.106483;2.78471;24.3373;1.13177;4;
-16.0264;3.95953;0.674265;0.802725;0.00861174;0.0165772;0.0135434;0.41321;15.6863;23.3079;2.56095;3.31005;
-15.0344;8.773;0.650024;0.787943;0.00777014;0.0149571;0.0144142;0.684284;15.4853;23.1416;2.86318;4;
-12.2404;11.1113;0.641012;0.746998;0.00682594;0.0136519;0.0086516;0.092615;14.425;20.8174;2.96409;4;
-9.01099;-0.455756;0.618294;0.828593;0.00858478;0.0159962;0.0153006;0.288334;2.8503;21.9612;1.10375;1.96217;
-27.3934;-9.99175;0.666768;0.737175;0.0049176;0.0117029;0.000384868;1.32248;18.4974;27.2041;3.07741;4;
17.9132;153.785;0.64778;0.836439;0.00793651;0.015873;0.0039465;0.282418;14.4486;17.2871;3.57258;3.63819;
4.37855;25.6871;0.623337;0.804263;0.00797858;0.0148667;0.0153605;0.610348;13.8032;21.3718;2.24912;2.96399;
-11.3283;-9.28534;0.625902;0.948526;0.0126179;0.0218225;0.0188769;0.577342;15.5052;21.3303;1.79235;1.89718;
-23.1374;-8.75212;0.623824;0.814567;0.00983398;0.0178158;0.017521;0.282747;14.629;19.2612;2.37243;2.41571;
-10.8944;10.7507;0.656411;0.738694;0.00495928;0.010986;0.0125579;0.139371;14.8552;25.0669;2.29001;4;
-19.4431;4.04204;0.635523;0.739441;0.00805369;0.0161074;0.0126903;0.159238;15.1545;20.2086;2.70189;3.04691;
-17.0155;-7.85755;0.700902;0.733348;0.00645161;0.0129032;0.00306316;0.299324;10.129;20.6375;1.11349;1.14066;
-22.8571;18.8487;0.644608;0.783135;0.00726392;0.0145278;0.0104747;0.117728;15.2426;20.7526;2.22984;2.33124;
-13.3291;7.37066;0.688958;0.782858;0.0117536;0.0246101;0.00136486;0.2172;14.2827;21.0402;2.50621;3.33855;
-17.1365;14.0423;0.661594;0.784323;0.0060842;0.0127393;0.00101317;0.516909;2.64998;21.0123;1.11648;2.33095;
-34.6121;24.9244;0.650455;0.760453;0.00980687;0.0217247;0.0115253;0.909696;13.1402;17.1894;3.18875;4;
-8.57185;-3.31799;0.720814;0.796687;0.0111317;0.0222635;0.0218219;0.147674;13.7815;20.8682;3.04714;4;
6.5474;8.21215;0.651392;0.840486;0.0122544;0.0207852;0.00739427;0.834987;13.5107;17.8989;2.75774;3.17193;
-9.94838;-7.98516;0.661278;0.906627;0.00987951;0.0178983;0.0144649;0.529013;14.1905;23.8881;1.84203;2.13979;
-7.55838;20.3303;0.687654;0.757556;0.00493126;0.0117354;0.00712437;0.116175;18.4138;20.5639;9.33859;4;
-8.92031;2.98096;0.636461;0.766419;0.00643087;0.0128617;0.00474441;0.111752;14.5352;18.7166;2.63577;2.86274;
-14.9303;-6.80828;0.688986;0.732358;0.00286418;0.00749852;0.00313102;0.243102;14.9239;28.8696;2.4436;4;
-14.9324;-0.290191;0.646871;1.01291;0.00884163;0.0164748;0.0125586;0.137502;16.499;30.317;1.54789;1.8397;
-21.8513;15.9603;0.644205;0.808901;0.0117642;0.0203459;0.0262663;0.467522;15.7781;18.3053;4.56505;4;
-15.9218;-8.51466;0.619361;0.975954;0.0170329;0.0279406;0.00431277;0.605556;14.7765;21.459;2.1302;2.33675;
-21.0586;6.04693;0.655569;0.777321;0.00575258;0.012045;0.000877187;0.280507;14.7373;19.5885;2.59746;2.60724;
-17.8634;5.3885;0.679465;0.741828;0.00673382;0.0140995;0.00780877;0.142983;14.339;16.4712;3.04473;3.55141;
-22.4866;26.2629;0.65109;0.774502;0.00593222;0.0131414;0.00497767;0.297851;15.535;18.6823;1.32171;1.43697;
-12.7075;-5.56612;0.6842;0.874083;0.0118594;0.0205106;0.00120072;0.764958;15.8705;23.9555;2.75959;4;
-2.59725;4.07747;0.634681;0.745155;0.00882353;0.0176471;0.01493;0.142907;14.7379;21.1152;2.49333;3.17357;
-12.9569;21.6323;0.664216;0.885488;0.00705053;0.0141011;0.00909067;0.203061;14.7281;22.9091;1.64539;1.74309;
-35.889;10.1917;0.705306;0.742651;0.00524608;0.0116214;0.00765255;0.179329;15.7276;19.3626;4.71836;4;
-11.0867;1.21919;0.675863;0.872369;0.00900901;0.018018;0.0131444;0.344605;15.0186;16.8521;1.52455;1.78556;
-10.0998;-9.34843;0.681016;0.751364;0.00646552;0.012931;0.0083982;0.174044;15.268;20.4902;3.48038;4;
7.21245;12.077;0.64996;0.847413;0.0123077;0.0205128;0.0145783;0.514583;14.672;18.6133;2.55262;2.66173;
-4.3247;44.1768;0.65137;0.853269;0.00910353;0.0169628;0.0135088;1.27528;14.3982;19.5131;2.21116;2.35169;
-5.7544;-1.92255;0.692997;0.812608;0.00550167;0.0115196;0.00520127;0.163358;13.8693;22.5027;2.10535;2.73343;
-14.8263;-3.93501;0.618643;0.9544;0.010355;0.0192946;0.0242272;0.192481;17.351;21.3508;1.55151;1.73489;
1.62475;9.28421;0.583621;0.96919;0.0157262;0.0250901;0.0115673;0.28945;13.8461;19.583;2.0737;2.15624;
-3.18163;49.5993;0.654023;0.747586;0.00245399;0.00736196;0.00556921;0.0296839;25.0654;28.7684;1;4;
-16.7083;8.97077;0.647904;0.850875;0.0165249;0.0263644;0.020867;0.310249;13.2193;20.0857;3.10098;4;
-6.58135;41.9383;0.631955;0.910275;0.00857641;0.0179576;0.00198034;0.0788366;14.1349;33.1821;1.54405;2.23407;
-20.3236;6.66506;0.636393;0.821821;0.0141494;0.0244713;0.0114971;0.292351;14.7806;22.2837;2.90263;4;
-10.2496;-0.462377;0.669946;0.768141;0.0083184;0.0160125;0.0142522;0.392871;14.7274;18.4528;3.73086;4;
-10.3985;-6.13788;0.691708;0.822875;0.00874104;0.0162874;0.00089656;0.746477;16.564;21.9159;2.81117;3.30375;
-39.9462;19.6076;0.657992;0.78285;0.00643168;0.0142478;0.0019174;0.312207;15.3424;20.5598;2.28827;2.41908;
-5.54779;-1.59798;0.618241;0.883886;0.0164316;0.0258964;0.0402856;0.312305;13.4763;18.411;2.40814;2.54653;
3.82982;160.061;0.64409;0.911261;0.00892378;0.0166279;0.0380007;0.342745;14.2119;18.3227;3.04398;3.69767;
-12.6844;5.87737;0.666526;0.822115;0.012522;0.026219;0.0078937;1.1721;16.6207;20.8355;2.01417;2.2508;
-14.599;6.61194;0.630025;0.817267;0.00584359;0.0122355;0.00435979;0.0827036;15.8721;26.6883;2.03713;2.70262;
-20.8318;10.8063;0.666575;0.822571;0.0123909;0.0210167;0.0098511;0.38756;14.1673;19.1366;2.67011;3.18217;
-5.98999;-5.19122;0.681438;0.775333;0.00583041;0.0122079;0.000394134;0.143813;13.1577;16.1933;3.1949;3.20864;
0.275447;5.23633;0.63874;0.780991;0.00643168;0.0142478;0.00834096;0.29522;16.4949;22.4368;2.19112;2.28594;
-39.8965;16.6829;0.656528;0.811135;0.0100964;0.0188129;0.0191774;0.377436;14.6316;18.82;2.13524;2.22384;
-1.85007;6.12885;0.658702;0.775184;0.0111435;0.0201881;0.00618525;0.398039;15.202;20.3251;4.26717;4;
-8.68516;-7.91001;0.653835;0.775154;0.00607287;0.0134529;0.00211748;0.122468;16.1029;20.2035;1.81484;1.92496;
-22.81;8.21721;0.668457;0.911084;0.00702576;0.0140515;0.00882423;0.255448;17.1131;30.5542;1.39999;1.50516;
-12.3634;8.57247;0.654992;0.786289;0.00938579;0.0196523;0.00265057;0.121138;13.7038;28.0902;1.85484;3.72117;
27.5855;44.7961;0.627402;0.887439;0.00955692;0.0168927;0.00199255;0.376983;15.0253;22.8841;2.02042;2.34559;
-17.483;8.97274;0.597575;0.852728;0.014308;0.0266604;0.00449634;0.530436;14.239;21.1199;2.08652;2.37026;
-20.7846;2.67499;0.582287;0.852851;0.0136054;0.0226757;0.0265857;0.473218;15.1281;17.1307;3.05755;3.76097;
-22.2636;-3.68826;0.635726;0.803897;0.00856564;0.0159606;0.00844528;0.72593;15.7369;17.4225;2.44901;2.99227;
-27.6233;-4.40772;0.667139;0.802726;0.0123427;0.0258435;0.00358058;0.183033;12.9301;19.8682;1.83304;1.93486;
-48.9112;-9.345;0.682095;0.809196;0.0139261;0.0268071;0.0016364;0.846567;15.2394;21.564;2.82955;3.79527;
-19.816;29.7477;0.636787;0.931914;0.00885715;0.0170496;0.0131484;0.199861;14.9418;20.7274;1.79788;1.87627;
-5.81042;0.442702;0.602626;0.898593;0.00712263;0.0137107;0.00703817;0.311668;14.9245;22.5292;1.58138;1.62536;
